symbol='MAINIDX', expiryDate='27JUL23', strike='19350', option='PE', LTP=71510, LTQ=50, totalTradedVolume=50, bestBid=70840, bestAsk=71990, bestBidQty=150, bestAskQty=200, openInterest=1850, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472982, prevClosePrice=8550, prevOpenInterest=8200
symbol='MAINIDX', expiryDate='31AUG23', strike='16450', option='PE', LTP=1500, LTQ=0, totalTradedVolume=0, bestBid=1005, bestAsk=1345, bestBidQty=50, bestAskQty=50, openInterest=1100, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472959, prevClosePrice=8300, prevOpenInterest=1950
symbol='MAINIDX', expiryDate='31AUG23', strike='19200', option='PE', LTP=54800, LTQ=0, totalTradedVolume=0, bestBid=56479, bestAsk=58460, bestBidQty=50, bestAskQty=50, openInterest=9950, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472633, prevClosePrice=4950, prevOpenInterest=4000
symbol='ALLBANKS', expiryDate='06JUL23', strike='44300', option='CE', LTP=14775, LTQ=391800, totalTradedVolume=391800, bestBid=14750, bestAsk=14769, bestBidQty=300, bestAskQty=100, openInterest=1723725, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472278, prevClosePrice=308025, prevOpenInterest=364600
symbol='MAINIDX', expiryDate='31AUG23', strike='18100', option='PE', LTP=10500, LTQ=900, totalTradedVolume=900, bestBid=10425, bestAsk=10505, bestBidQty=100, bestAskQty=100, openInterest=172300, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471701, prevClosePrice=14200, prevOpenInterest=12300
symbol='MAINIDX', expiryDate='13JUL23', strike='18150', option='CE', LTP=46175, LTQ=0, totalTradedVolume=0, bestBid=46910, bestAsk=47290, bestBidQty=150, bestAskQty=200, openInterest=3150, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472484, prevClosePrice=40250, prevOpenInterest=7000
symbol='MAINIDX', expiryDate='28SEP23', strike='19500', option='CE', LTP=11305, LTQ=0, totalTradedVolume=0, bestBid=11215, bestAsk=11345, bestBidQty=50, bestAskQty=50, openInterest=117050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471719, prevClosePrice=14500, prevOpenInterest=8050
symbol='MAINIDX', expiryDate='27JUN24', strike='19000', option='CE', LTP=120005, LTQ=0, totalTradedVolume=0, bestBid=117500, bestAsk=161485, bestBidQty=50, bestAskQty=50, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471820, prevClosePrice=1750, prevOpenInterest=50
symbol='MAINIDX', expiryDate='27JUN24', strike='14000', option='PE', LTP=4105, LTQ=0, totalTradedVolume=0, bestBid=4105, bestAsk=4105, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472487, prevClosePrice=4050, prevOpenInterest=0
symbol='ALLBANKS', expiryDate='27JUL23', strike='50500', option='CE', LTP=940, LTQ=0, totalTradedVolume=0, bestBid=810, bestAsk=969, bestBidQty=250, bestAskQty=100, openInterest=4650, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471543, prevClosePrice=10950, prevOpenInterest=3475
symbol='MAINIDX', expiryDate='03AUG23', strike='20000', option='CE', LTP=600, LTQ=0, totalTradedVolume=0, bestBid=600, bestAsk=600, bestBidQty=0, bestAskQty=0, openInterest=50, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472949, prevClosePrice=8150, prevOpenInterest=4250
symbol='FINANCIALS', expiryDate='04JUL23', strike='19700', option='CE', LTP=620, LTQ=297360, totalTradedVolume=297360, bestBid=615, bestAsk=620, bestBidQty=4480, bestAskQty=4200, openInterest=2628960, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472943, prevClosePrice=807200, prevOpenInterest=269040
symbol='FINANCIALS', expiryDate='04JUL23', strike='19650', option='PE', LTP=25210, LTQ=3880, totalTradedVolume=3880, bestBid=24950, bestAsk=25045, bestBidQty=320, bestAskQty=40, openInterest=38640, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472561, prevClosePrice=44440, prevOpenInterest=27560
symbol='ALLBANKS', expiryDate='28SEP23', strike='38000', option='PE', LTP=8100, LTQ=0, totalTradedVolume=0, bestBid=6755, bestAsk=7500, bestBidQty=15, bestAskQty=15, openInterest=405, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471759, prevClosePrice=1560, prevOpenInterest=255
symbol='MAINIDX', expiryDate='06JUL23', strike='19900', option='PE', LTP=138120, LTQ=0, totalTradedVolume=0, bestBid=131115, bestAsk=133960, bestBidQty=1450, bestAskQty=1450, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471639, prevClosePrice=13150, prevOpenInterest=13150
symbol='MAINIDX', expiryDate='31AUG23', strike='16500', option='CE', LTP=222050, LTQ=0, totalTradedVolume=0, bestBid=198190, bestAsk=221650, bestBidQty=150, bestAskQty=150, openInterest=35800, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472919, prevClosePrice=7700, prevOpenInterest=6500
symbol='MAINIDX', expiryDate='28DEC23', strike='20000', option='CE', LTP=28300, LTQ=50, totalTradedVolume=50, bestBid=28300, bestAsk=28564, bestBidQty=550, bestAskQty=50, openInterest=617350, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471815, prevClosePrice=17300, prevOpenInterest=8900
symbol='ALLBANKS', expiryDate='13JUL23', strike='42700', option='CE', LTP=140925, LTQ=50, totalTradedVolume=50, bestBid=142780, bestAsk=147275, bestBidQty=100, bestAskQty=100, openInterest=1075, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471999, prevClosePrice=22700, prevOpenInterest=5575
symbol='ALLBANKS', expiryDate='31AUG23', strike='41500', option='PE', LTP=17750, LTQ=60, totalTradedVolume=60, bestBid=17660, bestAsk=17850, bestBidQty=15, bestAskQty=15, openInterest=26295, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471944, prevClosePrice=2070, prevOpenInterest=1335
symbol='MAINIDX', expiryDate='27JUL23', strike='15950', option='PE', LTP=325, LTQ=0, totalTradedVolume=0, bestBid=325, bestAsk=325, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472139, prevClosePrice=26300, prevOpenInterest=0
symbol='ALLBANKS', expiryDate='31AUG23', strike='45800', option='PE', LTP=187255, LTQ=0, totalTradedVolume=0, bestBid=187255, bestAsk=187255, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471482, prevClosePrice=0, prevOpenInterest=885
symbol='MAINIDX', expiryDate='27JUL23', strike='18450', option='CE', LTP=30885, LTQ=2450, totalTradedVolume=2450, bestBid=30889, bestAsk=30995, bestBidQty=300, bestAskQty=50, openInterest=86000, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472486, prevClosePrice=40400, prevOpenInterest=17250
symbol='FINANCIALS', expiryDate='11JUL23', strike='19250', option='CE', LTP=28500, LTQ=0, totalTradedVolume=0, bestBid=25045, bestAsk=26705, bestBidQty=40, bestAskQty=40, openInterest=2600, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472799, prevClosePrice=6120, prevOpenInterest=3200
symbol='MAINIDX', expiryDate='25DEC25', strike='13000', option='PE', LTP=40000, LTQ=0, totalTradedVolume=0, bestBid=40000, bestAsk=40000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472120, prevClosePrice=2600, prevOpenInterest=0
symbol='MAINIDX', expiryDate='20JUL23', strike='18800', option='CE', LTP=7900, LTQ=2300, totalTradedVolume=2300, bestBid=7909, bestAsk=8020, bestBidQty=100, bestAskQty=250, openInterest=49800, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472427, prevClosePrice=37050, prevOpenInterest=17100
symbol='ALLBANKS', expiryDate='27JUL23', strike='43100', option='CE', LTP=135380, LTQ=0, totalTradedVolume=0, bestBid=122615, bestAsk=125465, bestBidQty=50, bestAskQty=75, openInterest=18175, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472837, prevClosePrice=6500, prevOpenInterest=4825
symbol='MAINIDX', expiryDate='20JUL23', strike='18750', option='PE', LTP=21360, LTQ=0, totalTradedVolume=0, bestBid=21650, bestAsk=0, bestBidQty=900, bestAskQty=0, openInterest=2050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472025, prevClosePrice=2350, prevOpenInterest=0
symbol='MAINIDX', expiryDate='31DEC26', strike='16000', option='CE', LTP=545025, LTQ=0, totalTradedVolume=0, bestBid=545025, bestAsk=545025, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471476, prevClosePrice=0, prevOpenInterest=50
symbol='MAINIDX', expiryDate='28MAR24', strike='21000', option='CE', LTP=44900, LTQ=0, totalTradedVolume=0, bestBid=44900, bestAsk=44900, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472664, prevClosePrice=5200, prevOpenInterest=150
symbol='MAINIDX', expiryDate='06JUL23', strike='19300', option='CE', LTP=175, LTQ=33550, totalTradedVolume=33550, bestBid=170, bestAsk=175, bestBidQty=86450, bestAskQty=107450, openInterest=2643500, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471910, prevClosePrice=1965800, prevOpenInterest=307950
symbol='MAINIDX', expiryDate='28DEC23', strike='13000', option='PE', LTP=1780, LTQ=0, totalTradedVolume=0, bestBid=1780, bestAsk=1780, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471673, prevClosePrice=13750, prevOpenInterest=0
symbol='ALLBANKS', expiryDate='27JUL23', strike='35000', option='CE', LTP=892660, LTQ=0, totalTradedVolume=0, bestBid=899365, bestAsk=919270, bestBidQty=25, bestAskQty=400, openInterest=8425, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472098, prevClosePrice=2525, prevOpenInterest=2675
symbol='ALLBANKS', expiryDate='27JUL23', strike='44200', option='PE', LTP=60425, LTQ=1700, totalTradedVolume=1700, bestBid=60325, bestAsk=60560, bestBidQty=100, bestAskQty=50, openInterest=63300, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472273, prevClosePrice=30650, prevOpenInterest=13075
symbol='ALLBANKS', expiryDate='06JUL23', strike='43200', option='CE', LTP=88410, LTQ=725, totalTradedVolume=725, bestBid=88320, bestAsk=88560, bestBidQty=125, bestAskQty=275, openInterest=22175, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472954, prevClosePrice=82025, prevOpenInterest=22150
symbol='MAINIDX', expiryDate='20JUL23', strike='16750', option='PE', LTP=1000, LTQ=0, totalTradedVolume=0, bestBid=1000, bestAsk=1000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471621, prevClosePrice=12500, prevOpenInterest=1250
symbol='MAINIDX', expiryDate='27JUL23', strike='17950', option='PE', LTP=3540, LTQ=250, totalTradedVolume=250, bestBid=3485, bestAsk=3520, bestBidQty=50, bestAskQty=2300, openInterest=134600, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472627, prevClosePrice=49200, prevOpenInterest=29100
symbol='MAINIDX', expiryDate='25DEC25', strike='22000', option='CE', LTP=136000, LTQ=0, totalTradedVolume=0, bestBid=136000, bestAsk=136000, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471918, prevClosePrice=2000, prevOpenInterest=0
symbol='ALLBANKS', expiryDate='27JUL23', strike='42600', option='PE', LTP=14160, LTQ=325, totalTradedVolume=325, bestBid=14110, bestAsk=14190, bestBidQty=50, bestAskQty=25, openInterest=36575, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472968, prevClosePrice=8375, prevOpenInterest=7600
symbol='ALLBANKS', expiryDate='06JUL23', strike='41600', option='CE', LTP=248380, LTQ=0, totalTradedVolume=0, bestBid=237375, bestAsk=247110, bestBidQty=750, bestAskQty=100, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472897, prevClosePrice=7375, prevOpenInterest=6625
symbol='ALLBANKS', expiryDate='20JUL23', strike='43400', option='PE', LTP=25220, LTQ=0, totalTradedVolume=0, bestBid=19755, bestAsk=35395, bestBidQty=150, bestAskQty=25, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472376, prevClosePrice=3450, prevOpenInterest=50
symbol='MAINIDX', expiryDate='25JUN26', strike='15000', option='PE', LTP=27730, LTQ=0, totalTradedVolume=0, bestBid=27730, bestAsk=27730, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471888, prevClosePrice=1900, prevOpenInterest=0
symbol='ALLBANKS', expiryDate='20JUL23', strike='45000', option='PE', LTP=94500, LTQ=0, totalTradedVolume=0, bestBid=98690, bestAsk=108520, bestBidQty=575, bestAskQty=25, openInterest=175, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472002, prevClosePrice=2275, prevOpenInterest=1375
symbol='MAINIDX', expiryDate='25DEC25', strike='15000', option='PE', LTP=20005, LTQ=0, totalTradedVolume=0, bestBid=20005, bestAsk=20005, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472121, prevClosePrice=2600, prevOpenInterest=0
symbol='FINANCIALS', expiryDate='04JUL23', strike='18800', option='CE', LTP=65820, LTQ=0, totalTradedVolume=0, bestBid=60900, bestAsk=61365, bestBidQty=200, bestAskQty=200, openInterest=4440, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472361, prevClosePrice=33960, prevOpenInterest=10600
symbol='ALLBANKS', expiryDate='06JUL23', strike='42700', option='PE', LTP=2405, LTQ=126925, totalTradedVolume=126925, bestBid=2400, bestAsk=2410, bestBidQty=2000, bestAskQty=25, openInterest=479900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472293, prevClosePrice=314425, prevOpenInterest=35825
symbol='MAINIDX', expiryDate='27JUL23', strike='16850', option='CE', LTP=157470, LTQ=0, totalTradedVolume=0, bestBid=162045, bestAsk=187410, bestBidQty=1500, bestAskQty=1500, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472789, prevClosePrice=6050, prevOpenInterest=6050
symbol='MAINIDX', expiryDate='20JUL23', strike='17900', option='PE', LTP=1920, LTQ=900, totalTradedVolume=900, bestBid=1860, bestAsk=1980, bestBidQty=200, bestAskQty=500, openInterest=11250, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472325, prevClosePrice=32650, prevOpenInterest=14100
symbol='FINANCIALS', expiryDate='04JUL23', strike='19900', option='PE', LTP=44340, LTQ=0, totalTradedVolume=0, bestBid=48995, bestAsk=49300, bestBidQty=80, bestAskQty=600, openInterest=4520, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472573, prevClosePrice=45080, prevOpenInterest=21120
symbol='ALLBANKS', expiryDate='27JUL23', strike='39900', option='PE', LTP=2645, LTQ=125, totalTradedVolume=125, bestBid=2590, bestAsk=2630, bestBidQty=50, bestAskQty=25, openInterest=10150, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471959, prevClosePrice=21400, prevOpenInterest=6575
symbol='MAINIDX', expiryDate='31AUG23', strike='18050', option='PE', LTP=9600, LTQ=0, totalTradedVolume=0, bestBid=9575, bestAsk=9795, bestBidQty=50, bestAskQty=50, openInterest=20900, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472925, prevClosePrice=7750, prevOpenInterest=3900
symbol='MAINIDX', expiryDate='27JUL23', strike='14000', option='PE', LTP=229, LTQ=0, totalTradedVolume=0, bestBid=229, bestAsk=260, bestBidQty=150, bestAskQty=600, openInterest=208575, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472442, prevClosePrice=37750, prevOpenInterest=9050
symbol='MAINIDX', expiryDate='27JUN24', strike='18500', option='CE', LTP=160100, LTQ=0, totalTradedVolume=0, bestBid=160100, bestAsk=160100, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471905, prevClosePrice=1950, prevOpenInterest=50
symbol='ALLBANKS', expiryDate='27JUL23', strike='45100', option='CE', LTP=19295, LTQ=500, totalTradedVolume=500, bestBid=19340, bestAsk=19475, bestBidQty=75, bestAskQty=550, openInterest=55275, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471572, prevClosePrice=11350, prevOpenInterest=6975
symbol='MAINIDX', expiryDate='31AUG23', strike='17600', option='PE', LTP=4300, LTQ=0, totalTradedVolume=0, bestBid=4335, bestAsk=4395, bestBidQty=50, bestAskQty=100, openInterest=291600, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471732, prevClosePrice=14900, prevOpenInterest=14900
symbol='ALLBANKS', expiryDate='06JUL23', strike='45400', option='PE', LTP=126500, LTQ=0, totalTradedVolume=0, bestBid=136485, bestAsk=138185, bestBidQty=50, bestAskQty=25, openInterest=2075, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472918, prevClosePrice=76875, prevOpenInterest=16625
symbol='MAINIDX', expiryDate='31AUG23', strike='18100', option='CE', LTP=71600, LTQ=150, totalTradedVolume=150, bestBid=71305, bestAsk=72850, bestBidQty=50, bestAskQty=100, openInterest=69500, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472224, prevClosePrice=2950, prevOpenInterest=5050
symbol='MAINIDX', expiryDate='31AUG23', strike='17350', option='PE', LTP=3529, LTQ=0, totalTradedVolume=0, bestBid=3529, bestAsk=3529, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472529, prevClosePrice=4250, prevOpenInterest=2250
symbol='FINANCIALS', expiryDate='25JUL23', strike='19550', option='PE', LTP=46245, LTQ=0, totalTradedVolume=0, bestBid=46245, bestAsk=46245, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471478, prevClosePrice=0, prevOpenInterest=80
symbol='ALLBANKS', expiryDate='13JUL23', strike='43400', option='PE', LTP=17185, LTQ=1700, totalTradedVolume=1700, bestBid=16955, bestAsk=17045, bestBidQty=25, bestAskQty=25, openInterest=33800, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471987, prevClosePrice=22425, prevOpenInterest=22950
symbol='MAINIDX', expiryDate='27JUL23', strike='19200', option='CE', LTP=1814, LTQ=3050, totalTradedVolume=3050, bestBid=1814, bestAsk=1830, bestBidQty=5650, bestAskQty=1300, openInterest=1280050, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=473029, prevClosePrice=93500, prevOpenInterest=75900
symbol='MAINIDX', expiryDate='31DEC26', strike='20000', option='PE', LTP=152500, LTQ=0, totalTradedVolume=0, bestBid=152500, bestAsk=152500, bestBidQty=0, bestAskQty=0, openInterest=1750, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471921, prevClosePrice=2000, prevOpenInterest=150
symbol='MAINIDX', expiryDate='27JUL23', strike='19150', option='PE', LTP=52200, LTQ=0, totalTradedVolume=0, bestBid=52700, bestAsk=53465, bestBidQty=150, bestAskQty=50, openInterest=4800, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472778, prevClosePrice=6000, prevOpenInterest=8000
symbol='MAINIDX', expiryDate='27JUL23', strike='23000', option='CE', LTP=204, LTQ=0, totalTradedVolume=0, bestBid=204, bestAsk=204, bestBidQty=0, bestAskQty=0, openInterest=30100, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471846, prevClosePrice=18200, prevOpenInterest=10750
symbol='MAINIDX', expiryDate='13JUL23', strike='19300', option='CE', LTP=300, LTQ=250, totalTradedVolume=250, bestBid=295, bestAsk=300, bestBidQty=2750, bestAskQty=50, openInterest=115300, timestamp=Sun Jul 02 20:56:53 IST 2023, sequence=471602, prevClosePrice=119450, prevOpenInterest=45050
symbol='MAINIDX', expiryDate='06JUL23', strike='18800', option='CE', LTP=1395, LTQ=497200, totalTradedVolume=497200, bestBid=1395, bestAsk=1400, bestBidQty=6200, bestAskQty=10950, openInterest=5898150, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472952, prevClosePrice=819550, prevOpenInterest=805750
symbol='MAINIDX', expiryDate='27JUL23', strike='19800', option='PE', LTP=117500, LTQ=0, totalTradedVolume=0, bestBid=115105, bestAsk=116825, bestBidQty=150, bestAskQty=150, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472597, prevClosePrice=4700, prevOpenInterest=6250
symbol='MAINIDX', expiryDate='06JUL23', strike='18750', option='PE', LTP=19750, LTQ=40300, totalTradedVolume=40300, bestBid=19660, bestAsk=19705, bestBidQty=300, bestAskQty=750, openInterest=245200, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=473050, prevClosePrice=96100, prevOpenInterest=54900
symbol='ALLBANKS', expiryDate='27JUL23', strike='41900', option='CE', LTP=241000, LTQ=0, totalTradedVolume=0, bestBid=224830, bestAsk=230010, bestBidQty=75, bestAskQty=25, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=472197, prevClosePrice=2850, prevOpenInterest=2450
symbol='MAINIDX', expiryDate='03AUG23', strike='17050', option='PE', LTP=2080, LTQ=0, totalTradedVolume=0, bestBid=2080, bestAsk=2080, bestBidQty=0, bestAskQty=0, openInterest=0, timestamp=Sun Jul 02 20:56:54 IST 2023, sequence=471769, prevClosePrice=1600, prevOpenInterest=250
